qid,question_text,methodA_id,methodB_id,methodA_text,methodB_text,scoreA,scoreB,pair_label,best_methods_json,num_best_methods,is_tied_best
1077,"Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?",hippo,lgraph,"Question: Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: compare two airports by geographic proximity to a specific ocean
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: geographic distance comparison; specific entity location retrieval; spatial reasoning; binary choice comparison","Question: Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: compare two airports by geographic proximity to a specific ocean
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: geographic distance comparison; specific entity location retrieval; spatial reasoning; binary choice comparison",0.5454545455,0.0769230769,1,"[""dalk"", ""hippo""]",2,True
1077,"Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?",light,hippo,"Question: Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two airports by geographic proximity to a specific ocean
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: geographic distance comparison; specific entity location retrieval; spatial reasoning; binary choice comparison","Question: Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: compare two airports by geographic proximity to a specific ocean
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: geographic distance comparison; specific entity location retrieval; spatial reasoning; binary choice comparison",0.0833333333,0.5454545455,0,"[""dalk"", ""hippo""]",2,True
1077,"Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?",hippo,qagn,"Question: Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: compare two airports by geographic proximity to a specific ocean
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: geographic distance comparison; specific entity location retrieval; spatial reasoning; binary choice comparison","Question: Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: compare two airports by geographic proximity to a specific ocean
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: geographic distance comparison; specific entity location retrieval; spatial reasoning; binary choice comparison",0.5454545455,0.1111111111,1,"[""dalk"", ""hippo""]",2,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,dalk,lgraph,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.0,0.4,0,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,gr,lgraph,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.0,0.4,0,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,hippo,lgraph,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.0,0.4,0,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,light,dalk,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.4,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,gr,light,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.0,0.4,0,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,light,hippo,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.4,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,qagn,dalk,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.4,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,gr,qagn,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.0,0.4,0,"[""lgraph"", ""light"", ""qagn""]",3,True
1081,Who sparked the 972 unrest in Lithuanian SSR?,qagn,hippo,"Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos","Question: Who sparked the 972 unrest in Lithuanian SSR?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify the instigator of a specific historical unrest event
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: historical fact verification; temporal anomaly detection; event-to-agent relation retrieval; entity disambiguation for potential typos",0.4,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",dalk,hippo,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.6666666667,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",gr,hippo,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.0,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",light,hippo,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.0,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",dalk,lgraph,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.6666666667,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",lgraph,gr,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",1.0,0.0,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",light,lgraph,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.0,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",dalk,qagn,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.6666666667,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",gr,qagn,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.0,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1087,"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",light,qagn,"Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates","Question: The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: identify a musician based on collaborations and death year
Answer type: person
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=true; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: nickname resolution for jazz musicians; multi-constraint filtering on biographical data; collaboration network traversal; temporal verification of death dates",0.0,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
1089,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",dalk,gr,"Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure","Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure",0.5,0.0,1,"[""dalk""]",1,False
1089,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",hippo,dalk,"Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure","Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure",0.0,0.5,0,"[""dalk""]",1,False
1089,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",dalk,lgraph,"Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure","Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure",0.5,0.0512820513,1,"[""dalk""]",1,False
1089,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",dalk,light,"Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure","Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure",0.5,0.0833333333,1,"[""dalk""]",1,False
1089,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",qagn,dalk,"Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure","Question: The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the cumulative episode number of a specific titled episode within a TV series
Answer type: other
Reasoning profile: hop_count=3; multi_hop=true; comparison=false; temporal=false; aggregation=true; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for TV series and episode titles; disambiguation between season and episode attributes; sequential indexing and aggregation of episode counts; multi-hop retrieval across series structure",0.08,0.5,0,"[""dalk""]",1,False
