qid,question_text,methodA_id,methodB_id,methodA_text,methodB_text,scoreA,scoreB,pair_label,best_methods_json,num_best_methods,is_tied_best
36,Are Denzel Washington and David Hewlett both actors?,dalk,qagn,"Question: Are Denzel Washington and David Hewlett both actors?
Method: dalk
Method profile: retrieval-based QA method
Task type: verify occupation status for two named individuals
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: parallel entity lookup; occupation verification; logical conjunction evaluation; simple fact retrieval","Question: Are Denzel Washington and David Hewlett both actors?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: verify occupation status for two named individuals
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: parallel entity lookup; occupation verification; logical conjunction evaluation; simple fact retrieval",1.0,0.0,1,"[""dalk""]",1,False
37,In which Navy was the single-engine BAE Systems Hawk operated?,lgraph,dalk,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.4,0.1176470588,1,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,gr,lgraph,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.125,0.4,0,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,hippo,lgraph,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.1333333333,0.4,0,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,lgraph,light,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.4,0.1428571429,1,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,qagn,dalk,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.4,0.1176470588,1,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,qagn,gr,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.4,0.125,1,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,hippo,qagn,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.1333333333,0.4,0,"[""lgraph"", ""qagn""]",2,True
37,In which Navy was the single-engine BAE Systems Hawk operated?,light,qagn,"Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization","Question: In which Navy was the single-engine BAE Systems Hawk operated?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the specific naval organization that operated a named aircraft model
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: military aircraft operator retrieval; organization type filtering; entity linking for aircraft model; relation chaining from equipment to organization",0.1428571429,0.4,0,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,lgraph,dalk,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: dalk
Method profile: retrieval-based QA method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.5,0.0,1,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,lgraph,gr,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: gr
Method profile: graph reasoning oriented method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.5,0.2222222222,1,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,hippo,lgraph,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.1904761905,0.5,0,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,lgraph,light,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.5,0.2105263158,1,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,dalk,qagn,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: dalk
Method profile: retrieval-based QA method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.0,0.5,0,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,qagn,gr,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: gr
Method profile: graph reasoning oriented method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.5,0.2222222222,1,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,qagn,hippo,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.5,0.1904761905,1,"[""lgraph"", ""qagn""]",2,True
41,Where is the English punk rock band which Howard Devoto is the original singer of formed,light,qagn,"Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization","Question: Where is the English punk rock band which Howard Devoto is the original singer of formed
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the formation location of a band associated with a specific singer
Answer type: location
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity linking for person name; relation chaining from person to organization; filtering by genre and role constraints; location retrieval for identified organization",0.2105263158,0.5,0,"[""lgraph"", ""qagn""]",2,True
42,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",gr,dalk,"Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: gr
Method profile: graph reasoning oriented method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation","Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: dalk
Method profile: retrieval-based QA method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation",0.0,1.0,0,"[""dalk""]",1,False
42,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",dalk,hippo,"Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: dalk
Method profile: retrieval-based QA method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation","Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation",1.0,0.0,1,"[""dalk""]",1,False
42,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",dalk,lgraph,"Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: dalk
Method profile: retrieval-based QA method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation","Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation",1.0,0.0,1,"[""dalk""]",1,False
42,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",light,dalk,"Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation","Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: dalk
Method profile: retrieval-based QA method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation",0.0,1.0,0,"[""dalk""]",1,False
42,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",qagn,dalk,"Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation","Question: Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?
Method: dalk
Method profile: retrieval-based QA method
Task type: verify geographical location membership for two entities
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=true; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: geographical entity linking; province location lookup; logical aggregation of multiple facts; potential spelling correction or disambiguation",0.0,1.0,0,"[""dalk""]",1,False
43,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?",hippo,dalk,"Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity","Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity",1.0,0.4,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
43,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?",gr,hippo,"Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity","Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity",0.1538461538,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
43,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?",hippo,light,"Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity","Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity",1.0,0.4444444444,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
43,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?",lgraph,dalk,"Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity","Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: dalk
Method profile: retrieval-based QA method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity",1.0,0.4,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
43,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?",lgraph,gr,"Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity","Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: gr
Method profile: graph reasoning oriented method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity",1.0,0.1538461538,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
43,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?",light,lgraph,"Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity","Question: This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final. How many seats does it have?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: identify a stadium via event and size claims then retrieve capacity
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=true
Method selection signals: entity resolution using event hosting history; superlative attribute verification for entity confirmation; temporal constraint handling for event year; numeric property retrieval for capacity",0.4444444444,1.0,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
