qid,question_text,methodA_id,methodB_id,methodA_text,methodB_text,scoreA,scoreB,pair_label,best_methods_json,num_best_methods,is_tied_best
50,"Which movie came out first, ""Bambi"" or ""Underdog""?",light,gr,"[CLS]
Question: Which movie came out first, ""Bambi"" or ""Underdog""?
Method: light
[SEP]","[CLS]
Question: Which movie came out first, ""Bambi"" or ""Underdog""?
Method: gr
[SEP]",0.4,0.0,1,"[""dalk"", ""hippo"", ""lgraph"", ""light"", ""qagn""]",5,True
50,"Which movie came out first, ""Bambi"" or ""Underdog""?",gr,qagn,"[CLS]
Question: Which movie came out first, ""Bambi"" or ""Underdog""?
Method: gr
[SEP]","[CLS]
Question: Which movie came out first, ""Bambi"" or ""Underdog""?
Method: qagn
[SEP]",0.0,0.4,0,"[""dalk"", ""hippo"", ""lgraph"", ""light"", ""qagn""]",5,True
51,This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?,lgraph,dalk,"[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: lgraph
[SEP]","[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: dalk
[SEP]",1.0,0.0,1,"[""lgraph""]",1,False
51,This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?,lgraph,gr,"[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: lgraph
[SEP]","[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: gr
[SEP]",1.0,0.0,1,"[""lgraph""]",1,False
51,This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?,lgraph,hippo,"[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: lgraph
[SEP]","[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: hippo
[SEP]",1.0,0.6666666667,1,"[""lgraph""]",1,False
51,This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?,lgraph,light,"[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: lgraph
[SEP]","[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: light
[SEP]",1.0,0.0,1,"[""lgraph""]",1,False
51,This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?,lgraph,qagn,"[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: lgraph
[SEP]","[CLS]
Question: This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?
Method: qagn
[SEP]",1.0,0.0,1,"[""lgraph""]",1,False
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,dalk,gr,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: dalk
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: gr
[SEP]",1.0,0.0,1,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,lgraph,dalk,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: lgraph
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: dalk
[SEP]",0.0,1.0,0,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,dalk,light,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: dalk
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: light
[SEP]",1.0,0.0,1,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,qagn,dalk,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: qagn
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: dalk
[SEP]",0.0,1.0,0,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,gr,hippo,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: gr
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: hippo
[SEP]",0.0,1.0,0,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,hippo,lgraph,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: hippo
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: lgraph
[SEP]",1.0,0.0,1,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,light,hippo,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: light
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: hippo
[SEP]",0.0,1.0,0,"[""dalk"", ""hippo""]",2,True
52,The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?,qagn,hippo,"[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: qagn
[SEP]","[CLS]
Question: The Facts Behind the Helsinki Roccamatios was published by the creator of the award-winning fantasy adventure novel that was published in what year?
Method: hippo
[SEP]",0.0,1.0,0,"[""dalk"", ""hippo""]",2,True
56,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",gr,dalk,"[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: gr
[SEP]","[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: dalk
[SEP]",0.1666666667,0.25,0,"[""dalk""]",1,False
56,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",hippo,dalk,"[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: hippo
[SEP]","[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: dalk
[SEP]",0.1818181818,0.25,0,"[""dalk""]",1,False
56,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",lgraph,dalk,"[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: lgraph
[SEP]","[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: dalk
[SEP]",0.1818181818,0.25,0,"[""dalk""]",1,False
56,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",dalk,light,"[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: dalk
[SEP]","[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: light
[SEP]",0.25,0.0,1,"[""dalk""]",1,False
56,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",dalk,qagn,"[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: dalk
[SEP]","[CLS]
Question: Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?
Method: qagn
[SEP]",0.25,0.1818181818,1,"[""dalk""]",1,False
61,"The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?",hippo,dalk,"[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: hippo
[SEP]","[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: dalk
[SEP]",0.08,0.0,1,"[""hippo""]",1,False
61,"The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?",hippo,gr,"[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: hippo
[SEP]","[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: gr
[SEP]",0.08,0.0,1,"[""hippo""]",1,False
61,"The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?",hippo,lgraph,"[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: hippo
[SEP]","[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: lgraph
[SEP]",0.08,0.0714285714,1,"[""hippo""]",1,False
61,"The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?",hippo,light,"[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: hippo
[SEP]","[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: light
[SEP]",0.08,0.0588235294,1,"[""hippo""]",1,False
61,"The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?",qagn,hippo,"[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: qagn
[SEP]","[CLS]
Question: The movie ""100 Million BC"" continues the urban myth of an experiment allegedly carried out at waht shipyard?
Method: hippo
[SEP]",0.0714285714,0.08,0,"[""hippo""]",1,False
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,hippo,dalk,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: hippo
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: dalk
[SEP]",0.7272727273,0.5,1,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,gr,hippo,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: gr
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: hippo
[SEP]",0.0,0.7272727273,0,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,lgraph,dalk,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: lgraph
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: dalk
[SEP]",0.7272727273,0.5,1,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,lgraph,gr,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: lgraph
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: gr
[SEP]",0.7272727273,0.0,1,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,dalk,light,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: dalk
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: light
[SEP]",0.5,0.7272727273,0,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,gr,light,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: gr
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: light
[SEP]",0.0,0.7272727273,0,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,dalk,qagn,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: dalk
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: qagn
[SEP]",0.5,0.7272727273,0,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
62,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,gr,qagn,"[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: gr
[SEP]","[CLS]
Question: The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?
Method: qagn
[SEP]",0.0,0.7272727273,0,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
63,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",dalk,gr,"[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: dalk
[SEP]","[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: gr
[SEP]",0.6666666667,0.0,1,"[""dalk""]",1,False
63,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",dalk,hippo,"[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: dalk
[SEP]","[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: hippo
[SEP]",0.6666666667,0.5454545455,1,"[""dalk""]",1,False
63,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",lgraph,dalk,"[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: lgraph
[SEP]","[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: dalk
[SEP]",0.3,0.6666666667,0,"[""dalk""]",1,False
63,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",light,dalk,"[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: light
[SEP]","[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: dalk
[SEP]",0.2,0.6666666667,0,"[""dalk""]",1,False
63,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",qagn,dalk,"[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: qagn
[SEP]","[CLS]
Question: Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?
Method: dalk
[SEP]",0.2727272727,0.6666666667,0,"[""dalk""]",1,False
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,dalk,hippo,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: dalk
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: hippo
[SEP]",0.0,0.1538461538,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,hippo,gr,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: hippo
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: gr
[SEP]",0.1538461538,0.0,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,light,hippo,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: light
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: hippo
[SEP]",0.1,0.1538461538,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,dalk,lgraph,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: dalk
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: lgraph
[SEP]",0.0,0.1538461538,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,gr,lgraph,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: gr
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: lgraph
[SEP]",0.0,0.1538461538,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,lgraph,light,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: lgraph
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: light
[SEP]",0.1538461538,0.1,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,dalk,qagn,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: dalk
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: qagn
[SEP]",0.0,0.1538461538,0,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,qagn,gr,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: qagn
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: gr
[SEP]",0.1538461538,0.0,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
67,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,qagn,light,"[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: qagn
[SEP]","[CLS]
Question: What did the American writer who wrote Into Thin Air  primarily known for in his writings 
Method: light
[SEP]",0.1538461538,0.1,1,"[""hippo"", ""lgraph"", ""qagn""]",3,True
68,Were Dee Dee Ramone and Ben Weasel ever in the same band?,gr,dalk,"[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: gr
[SEP]","[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: dalk
[SEP]",0.0,1.0,0,"[""dalk""]",1,False
68,Were Dee Dee Ramone and Ben Weasel ever in the same band?,hippo,dalk,"[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: hippo
[SEP]","[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: dalk
[SEP]",0.0,1.0,0,"[""dalk""]",1,False
68,Were Dee Dee Ramone and Ben Weasel ever in the same band?,dalk,lgraph,"[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: dalk
[SEP]","[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: lgraph
[SEP]",1.0,0.0,1,"[""dalk""]",1,False
68,Were Dee Dee Ramone and Ben Weasel ever in the same band?,dalk,light,"[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: dalk
[SEP]","[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: light
[SEP]",1.0,0.0,1,"[""dalk""]",1,False
68,Were Dee Dee Ramone and Ben Weasel ever in the same band?,qagn,dalk,"[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: qagn
[SEP]","[CLS]
Question: Were Dee Dee Ramone and Ben Weasel ever in the same band?
Method: dalk
[SEP]",0.0,1.0,0,"[""dalk""]",1,False
70,IS Paul Sloane noted for directing more musicals than  Jacques Demy,qagn,dalk,"[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: qagn
[SEP]","[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: dalk
[SEP]",1.0,0.0,1,"[""qagn""]",1,False
70,IS Paul Sloane noted for directing more musicals than  Jacques Demy,gr,qagn,"[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: gr
[SEP]","[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: qagn
[SEP]",0.0,1.0,0,"[""qagn""]",1,False
70,IS Paul Sloane noted for directing more musicals than  Jacques Demy,hippo,qagn,"[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: hippo
[SEP]","[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: qagn
[SEP]",0.0,1.0,0,"[""qagn""]",1,False
70,IS Paul Sloane noted for directing more musicals than  Jacques Demy,qagn,lgraph,"[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: qagn
[SEP]","[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: lgraph
[SEP]",1.0,0.0,1,"[""qagn""]",1,False
70,IS Paul Sloane noted for directing more musicals than  Jacques Demy,light,qagn,"[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: light
[SEP]","[CLS]
Question: IS Paul Sloane noted for directing more musicals than  Jacques Demy
Method: qagn
[SEP]",0.0,1.0,0,"[""qagn""]",1,False
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,dalk,lgraph,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: dalk
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: lgraph
[SEP]",0.1666666667,0.1818181818,0,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,gr,lgraph,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: gr
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: lgraph
[SEP]",0.0,0.1818181818,0,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,lgraph,hippo,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: lgraph
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: hippo
[SEP]",0.1818181818,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,dalk,light,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: dalk
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: light
[SEP]",0.1666666667,0.1818181818,0,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,light,gr,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: light
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: gr
[SEP]",0.1818181818,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,light,hippo,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: light
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: hippo
[SEP]",0.1818181818,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,dalk,qagn,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: dalk
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: qagn
[SEP]",0.1666666667,0.1818181818,0,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,qagn,gr,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: qagn
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: gr
[SEP]",0.1818181818,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
71,To which taxonomic category do both Hyacinthoides and Anthriscus belong?,qagn,hippo,"[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: qagn
[SEP]","[CLS]
Question: To which taxonomic category do both Hyacinthoides and Anthriscus belong?
Method: hippo
[SEP]",0.1818181818,0.0,1,"[""lgraph"", ""light"", ""qagn""]",3,True
72,Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?,dalk,qagn,"[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: dalk
[SEP]","[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: qagn
[SEP]",0.0,1.0,0,"[""qagn""]",1,False
72,Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?,qagn,gr,"[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: qagn
[SEP]","[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: gr
[SEP]",1.0,0.0,1,"[""qagn""]",1,False
72,Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?,qagn,hippo,"[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: qagn
[SEP]","[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: hippo
[SEP]",1.0,0.3636363636,1,"[""qagn""]",1,False
72,Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?,lgraph,qagn,"[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: lgraph
[SEP]","[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: qagn
[SEP]",0.2857142857,1.0,0,"[""qagn""]",1,False
72,Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?,light,qagn,"[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: light
[SEP]","[CLS]
Question: Which retired baseball player played Chad Bradford in a movie adaptation of a Michael Lewis book?
Method: qagn
[SEP]",0.2857142857,1.0,0,"[""qagn""]",1,False
